"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 16:00","2020","06","16","16:00","23.1","","5.1","","31","","0.0","","34","","13","","","","94.81","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 17:00","2020","06","16","17:00","22.9","","6.5","","34","","0.0","","36","","15","","","","94.77","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 18:00","2020","06","16","18:00","21.8","","6.9","","38","","0.0","","2","","17","","","","94.76","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 19:00","2020","06","16","19:00","21.2","","7.8","","42","","0.0","","2","","18","","","","94.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 20:00","2020","06","16","20:00","19.7","","8.2","","47","","0.0","","2","","13","","","","94.72","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 21:00","2020","06","16","21:00","16.4","","12.1","","76","","1.1","","19","","12","","","","94.93","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 22:00","2020","06","16","22:00","14.5","","12.9","","90","","6.2","","19","","7","","","","95.03","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-16 23:00","2020","06","16","23:00","14.0","","12.6","","92","","4.0","","30","","15","","","","94.95","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 00:00","2020","06","17","00:00","13.6","","12.4","","92","","1.1","","29","","17","","","","94.86","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 01:00","2020","06","17","01:00","13.3","","11.9","","91","","1.4","","32","","19","","","","94.77","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 02:00","2020","06","17","02:00","13.3","","11.8","","91","","0.0","","29","","5","","","","94.77","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 03:00","2020","06","17","03:00","13.2","","11.8","","91","","0.0","","31","","11","","","","94.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 04:00","2020","06","17","04:00","13.5","","11.8","","89","","0.6","","34","","17","","","","94.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 05:00","2020","06","17","05:00","13.1","","11.5","","90","","4.8","","35","","18","","","","94.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 06:00","2020","06","17","06:00","12.9","","11.4","","91","","3.1","","36","","20","","","","94.80","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 07:00","2020","06","17","07:00","12.7","","11.5","","92","","3.6","","36","","18","","","","94.91","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 08:00","2020","06","17","08:00","12.8","","11.6","","93","","2.1","","36","","17","","","","94.94","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 09:00","2020","06","17","09:00","13.3","","12.1","","92","","1.0","","35","","17","","","","94.97","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 10:00","2020","06","17","10:00","13.8","","12.3","","91","","0.3","","36","","26","","","","94.98","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 11:00","2020","06","17","11:00","14.5","","12.3","","86","","0.0","","36","","26","","","","95.05","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 12:00","2020","06","17","12:00","16.2","","14.0","","87","","0.0","","1","","30","","","","95.05","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 13:00","2020","06","17","13:00","15.3","","12.4","","83","","0.0","","36","","26","","","","95.08","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 14:00","2020","06","17","14:00","14.6","","11.5","","82","","0.0","","1","","24","","","","95.16","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 15:00","2020","06","17","15:00","13.5","","10.7","","83","","0.0","","1","","27","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 16:00","2020","06","17","16:00","13.3","","10.2","","81","","0.0","","2","","29","","","","95.27","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 17:00","2020","06","17","17:00","11.9","","9.1","","83","","0.0","","1","","31","","","","95.27","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 18:00","2020","06","17","18:00","11.6","","8.7","","83","","0.0","","2","","27","","","","95.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 19:00","2020","06","17","19:00","10.9","","8.3","","84","","0.0","","3","","29","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 20:00","2020","06","17","20:00","9.7","","8.3","","91","","0.0","","2","","24","","","","95.47","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 21:00","2020","06","17","21:00","8.9","","7.4","","90","","0.3","","2","","26","","","","95.52","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 22:00","2020","06","17","22:00","8.4","","7.2","","92","","1.0","","2","","26","","","","95.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-17 23:00","2020","06","17","23:00","8.1","","6.8","","92","","0.3","","2","","24","","","","95.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 00:00","2020","06","18","00:00","8.0","","6.7","","92","","0.5","","1","","24","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 01:00","2020","06","18","01:00","7.7","","6.5","","92","","0.9","","1","","23","","","","95.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 02:00","2020","06","18","02:00","7.5","","6.5","","93","","0.6","","1","","23","","","","95.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 03:00","2020","06","18","03:00","7.5","","6.0","","90","","0.0","","1","","25","","","","95.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 04:00","2020","06","18","04:00","7.4","","5.8","","90","","0.0","","1","","25","","","","95.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 05:00","2020","06","18","05:00","7.3","","5.8","","90","","0.0","","36","","22","","","","95.71","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 06:00","2020","06","18","06:00","7.7","","5.4","","85","","0.0","","36","","17","","","","95.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 07:00","2020","06","18","07:00","8.3","","5.7","","84","","0.0","","35","","23","","","","95.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 08:00","2020","06","18","08:00","8.5","","5.2","","80","","0.0","","35","","25","","","","95.77","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 09:00","2020","06","18","09:00","8.9","","5.5","","79","","0.0","","35","","24","","","","95.78","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 10:00","2020","06","18","10:00","9.8","","4.6","","70","","0.0","","35","","25","","","","95.80","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 11:00","2020","06","18","11:00","11.7","","5.0","","63","","0.0","","36","","25","","","","95.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 12:00","2020","06","18","12:00","13.1","","4.9","","57","","0.0","","35","","25","","","","95.74","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 13:00","2020","06","18","13:00","14.2","","4.6","","52","","0.0","","35","","27","","","","95.72","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 14:00","2020","06","18","14:00","15.3","","5.0","","50","","0.0","","35","","25","","","","95.72","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 15:00","2020","06","18","15:00","15.9","","4.0","","45","","0.0","","35","","24","","","","95.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 16:00","2020","06","18","16:00","16.1","","3.5","","43","","0.0","","36","","24","","","","95.68","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 17:00","2020","06","18","17:00","16.0","","2.2","","39","","0.0","","35","","24","","","","95.67","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 18:00","2020","06","18","18:00","16.5","","2.0","","38","","0.0","","34","","22","","","","95.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 19:00","2020","06","18","19:00","15.0","","2.2","","42","","0.0","","34","","21","","","","95.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 20:00","2020","06","18","20:00","13.6","","3.7","","51","","0.0","","8","","16","","","","95.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 21:00","2020","06","18","21:00","11.0","","4.1","","62","","0.0","","8","","11","","","","95.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 22:00","2020","06","18","22:00","9.4","","3.7","","67","","0.0","","11","","9","","","","95.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-18 23:00","2020","06","18","23:00","8.7","","4.0","","72","","0.0","","11","","8","","","","95.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 00:00","2020","06","19","00:00","8.3","","4.7","","78","","0.0","","6","","9","","","","95.64","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 01:00","2020","06","19","01:00","8.8","","3.7","","71","","0.0","","3","","21","","","","95.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 02:00","2020","06","19","02:00","7.8","","3.9","","76","","0.0","","5","","7","","","","95.61","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 03:00","2020","06","19","03:00","7.4","","4.1","","79","","0.0","","10","","6","","","","95.55","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 04:00","2020","06","19","04:00","7.9","","3.8","","76","","0.0","","10","","12","","","","95.46","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 05:00","2020","06","19","05:00","7.5","","3.7","","77","","0.0","","18","","8","","","","95.40","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 06:00","2020","06","19","06:00","7.9","","3.6","","75","","0.0","","13","","8","","","","95.42","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 07:00","2020","06","19","07:00","9.1","","3.9","","70","","0.0","","21","","11","","","","95.38","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 08:00","2020","06","19","08:00","9.5","","4.6","","71","","0.0","","24","","18","","","","95.35","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 09:00","2020","06","19","09:00","11.5","","6.0","","69","","0.0","","21","","21","","","","95.29","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 10:00","2020","06","19","10:00","12.1","","5.5","","64","","0.0","","23","","21","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 11:00","2020","06","19","11:00","14.6","","5.2","","53","","0.0","","30","","19","","","","95.18","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 12:00","2020","06","19","12:00","15.0","","5.2","","52","","0.0","","34","","28","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 13:00","2020","06","19","13:00","13.9","","1.7","","44","","0.0","","34","","30","","","","95.17","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 14:00","2020","06","19","14:00","14.1","","2.6","","46","","0.0","","36","","24","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 15:00","2020","06","19","15:00","12.7","","4.9","","59","","0.0","","1","","29","","","","95.22","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 16:00","2020","06","19","16:00","11.4","","4.5","","62","","0.0","","35","","30","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 17:00","2020","06","19","17:00","12.7","","5.4","","61","","0.0","","34","","31","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 18:00","2020","06","19","18:00","12.1","","4.3","","59","","0.0","","31","","29","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 19:00","2020","06","19","19:00","10.6","","4.9","","68","","0.0","","33","","20","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 20:00","2020","06","19","20:00","10.8","","4.2","","64","","0.0","","32","","16","","","","95.22","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 21:00","2020","06","19","21:00","9.0","","4.4","","73","","0.0","","32","","8","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 22:00","2020","06","19","22:00","9.4","","4.8","","73","","0.0","","29","","7","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-19 23:00","2020","06","19","23:00","8.9","","5.3","","78","","0.0","","36","","12","","","","95.20","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 00:00","2020","06","20","00:00","8.3","","5.6","","83","","0.0","","35","","9","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 01:00","2020","06","20","01:00","7.8","","5.4","","85","","0.0","","35","","9","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 02:00","2020","06","20","02:00","7.4","","4.8","","83","","0.0","","34","","13","","","","95.20","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 03:00","2020","06","20","03:00","6.8","","4.5","","85","","0.0","","36","","12","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 04:00","2020","06","20","04:00","6.7","","5.0","","89","","0.0","","1","","12","","","","95.21","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 05:00","2020","06","20","05:00","6.6","","4.8","","88","","0.0","","36","","9","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 06:00","2020","06","20","06:00","6.9","","5.1","","88","","0.0","","34","","9","","","","95.25","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 07:00","2020","06","20","07:00","7.5","","4.5","","81","","0.0","","36","","10","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 08:00","2020","06","20","08:00","8.1","","4.2","","76","","0.0","","36","","9","","","","95.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 09:00","2020","06","20","09:00","8.7","","4.6","","75","","0.0","","36","","7","","","","95.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 10:00","2020","06","20","10:00","9.4","","4.8","","73","","0.0","","3","","8","","","","95.29","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 11:00","2020","06","20","11:00","10.2","","4.9","","70","","0.0","","7","","7","","","","95.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 12:00","2020","06","20","12:00","11.7","","5.1","","64","","0.0","","29","","6","","","","95.25","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 13:00","2020","06","20","13:00","12.1","","5.3","","63","","0.0","","3","","7","","","","95.27","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 14:00","2020","06","20","14:00","12.9","","5.7","","61","","0.0","","7","","17","","","","95.25","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 15:00","2020","06","20","15:00","14.3","","6.5","","60","","0.0","","7","","12","","","","95.22","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 16:00","2020","06","20","16:00","15.1","","6.5","","56","","0.0","","6","","16","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 17:00","2020","06","20","17:00","14.9","","5.7","","54","","0.0","","6","","16","","","","95.18","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 18:00","2020","06","20","18:00","14.6","","5.7","","55","","0.0","","7","","19","","","","95.16","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 19:00","2020","06","20","19:00","14.0","","5.4","","56","","0.0","","5","","17","","","","95.15","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 20:00","2020","06","20","20:00","12.6","","5.0","","60","","0.0","","7","","18","","","","95.17","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 21:00","2020","06","20","21:00","11.5","","4.6","","62","","0.0","","7","","23","","","","95.19","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 22:00","2020","06","20","22:00","10.8","","4.5","","65","","0.0","","7","","15","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-20 23:00","2020","06","20","23:00","10.5","","4.1","","64","","0.0","","7","","12","","","","95.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 00:00","2020","06","21","00:00","10.6","","4.4","","66","","0.0","","9","","15","","","","95.27","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 01:00","2020","06","21","01:00","7.2","","3.8","","79","","0.0","","6","","11","","","","95.26","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 02:00","2020","06","21","02:00","6.2","","3.8","","85","","0.0","","4","","8","","","","95.25","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 03:00","2020","06","21","03:00","4.9","","3.1","","88","","0.0","","5","","9","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 04:00","2020","06","21","04:00","4.2","","2.7","","90","","0.0","","4","","8","","","","95.24","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 05:00","2020","06","21","05:00","3.3","","2.0","","91","","0.0","","6","","9","","","","95.23","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 06:00","2020","06","21","06:00","6.5","","5.1","","91","","0.0","","6","","8","","","","95.28","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 07:00","2020","06","21","07:00","8.9","","6.3","","84","","0.0","","7","","8","","","","95.31","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 08:00","2020","06","21","08:00","10.9","","6.3","","74","","0.0","","8","","11","","","","95.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 09:00","2020","06","21","09:00","13.3","","6.3","","62","","0.0","","8","","13","","","","95.33","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 10:00","2020","06","21","10:00","12.8","","5.3","","60","","0.0","","9","","15","","","","95.34","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 11:00","2020","06","21","11:00","14.2","","6.0","","58","","0.0","","10","","9","","","","95.38","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 12:00","2020","06","21","12:00","14.8","","5.5","","54","","0.0","","8","","10","","","","95.38","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 13:00","2020","06","21","13:00","16.4","","5.2","","48","","0.0","","13","","6","","","","95.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 14:00","2020","06","21","14:00","16.0","","4.5","","46","","0.0","","9","","10","","","","95.36","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 15:00","2020","06","21","15:00","16.0","","4.7","","47","","0.0","","8","","11","","","","95.37","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 16:00","2020","06","21","16:00","17.0","","5.1","","45","","0.0","","3","","5","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 17:00","2020","06","21","17:00","17.3","","4.8","","43","","0.0","","2","","7","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 18:00","2020","06","21","18:00","17.4","","3.8","","40","","0.0","","5","","9","","","","95.39","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 19:00","2020","06","21","19:00","17.5","","3.9","","41","","0.0","","35","","4","","","","95.41","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 20:00","2020","06","21","20:00","16.3","","4.0","","44","","0.0","","5","","8","","","","95.45","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 21:00","2020","06","21","21:00","14.8","","4.8","","51","","0.0","","4","","5","","","","95.48","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 22:00","2020","06","21","22:00","13.3","","4.3","","55","","0.0","","9","","6","","","","95.51","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-21 23:00","2020","06","21","23:00","12.0","","4.8","","61","","0.0","","11","","7","","","","95.54","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 00:00","2020","06","22","00:00","10.5","","4.8","","68","","0.0","","19","","5","","","","95.60","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 01:00","2020","06","22","01:00","9.2","","4.6","","73","","0.0","","16","","6","","","","95.63","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 02:00","2020","06","22","02:00","6.9","","4.4","","84","","0.0","","24","","10","","","","95.66","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 03:00","2020","06","22","03:00","6.5","","4.1","","85","","0.0","","23","","8","","","","95.69","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 04:00","2020","06","22","04:00","5.8","","3.9","","87","","0.0","","25","","11","","","","95.70","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 05:00","2020","06","22","05:00","5.6","","3.6","","87","","0.0","","11","","2","","","","95.73","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 06:00","2020","06","22","06:00","8.2","","5.2","","81","","0.0","","14","","4","","","","95.77","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 07:00","2020","06","22","07:00","10.7","","7.1","","78","","0.0","","21","","4","","","","95.83","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 08:00","2020","06","22","08:00","13.9","","7.9","","67","","0.0","","23","","9","","","","95.84","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 09:00","2020","06","22","09:00","16.4","","7.5","","56","","0.0","","23","","12","","","","95.84","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 10:00","2020","06","22","10:00","17.7","","6.0","","46","","0.0","","20","","10","","","","95.82","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 11:00","2020","06","22","11:00","18.7","","5.8","","43","","0.0","","23","","6","","","","95.82","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 12:00","2020","06","22","12:00","20.2","","6.4","","41","","0.0","","20","","10","","","","95.81","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 13:00","2020","06","22","13:00","20.8","","5.6","","37","","0.0","","23","","12","","","","95.79","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 14:00","2020","06","22","14:00","22.0","","6.2","","36","","0.0","","24","","15","","","","95.76","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 15:00","2020","06","22","15:00","22.7","","6.7","","36","","0.0","","20","","9","","","","95.71","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 16:00","2020","06","22","16:00","22.4","","6.6","","36","","0.0","","24","","11","","","","95.69","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 17:00","2020","06","22","17:00","23.6","","8.2","","37","","0.0","","25","","8","","","","95.65","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 18:00","2020","06","22","18:00","23.8","","8.4","","37","","0.0","","22","","9","","","","95.62","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 19:00","2020","06","22","19:00","23.6","","9.4","","41","","0.0","","20","","9","","","","95.60","","25","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 20:00","2020","06","22","20:00","22.2","","10.1","","46","","0.0","","18","","9","","","","95.58","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 21:00","2020","06","22","21:00","19.8","","9.8","","52","","0.0","","16","","9","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 22:00","2020","06","22","22:00","18.8","","10.1","","57","","0.0","","17","","9","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-22 23:00","2020","06","22","23:00","17.6","","10.2","","62","","0.0","","19","","12","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 00:00","2020","06","23","00:00","16.7","","10.2","","65","","0.0","","19","","11","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 01:00","2020","06","23","01:00","16.3","","9.9","","66","","0.0","","19","","12","","","","95.59","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 02:00","2020","06","23","02:00","15.4","","9.4","","67","","0.0","","18","","11","","","","95.57","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 03:00","2020","06","23","03:00","15.0","","8.6","","66","","0.0","","17","","12","","","","95.56","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 04:00","2020","06","23","04:00","13.5","","8.2","","70","","0.0","","16","","6","","","","95.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 05:00","2020","06","23","05:00","13.4","","8.4","","71","","0.0","","15","","4","","","","95.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 06:00","2020","06","23","06:00","14.7","","10.0","","73","","0.0","","14","","3","","","","95.53","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 07:00","2020","06","23","07:00","15.5","","9.7","","68","","0.0","","19","","6","","","","95.52","","","","","","NA"
"-106.72","52.17","SASKATOON RCS","4057165","2020-06-23 08:00","2020","06","23","08:00","17.8","","11.3","","66","","0.0","","17","","4","","","","95.49","","","","","","NA"
